Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Liang B.A., Mackey T.",36658720400;30067646600;,"Searching for safety: Addressing search engine, website, and provider accountability for illicit online drug sales",2009,American Journal of Law and Medicine,35,1,NA,125,184,NA,73,10.1177/009885880903500104,https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049084526&doi=10.1177%2f009885880903500104&partnerID=40&md5=cdf53d513e8f4faf293f4b27836b5837,"E. Donald Shapiro Distinguished Department, Institute of Health Law Studies, California Western School of Law, United States; Department of Anesthesiology, University of California San Diego, School of Medicine, San Diego, CA, United States; Institute of Health Law Studies, California Western School of Law, San Diego, CA, United States","Liang, B.A., E. Donald Shapiro Distinguished Department, Institute of Health Law Studies, California Western School of Law, United States, Department of Anesthesiology, University of California San Diego, School of Medicine, San Diego, CA, United States; Mackey, T., Institute of Health Law Studies, California Western School of Law, San Diego, CA, United States",NA,"drug; article; commercial phenomena; consumer; drug control; drug industry; economics; human; Internet; legal aspect; licensing; pharmacy; Commerce; Consumer Participation; Drug and Narcotic Control; Drug Industry; Humans; Internet; Licensure, Pharmacy; Pharmaceutical Preparations; Pharmaceutical Services","Liang, B. A.; E. Donald Shapiro Distinguished Department, United States",Article,Final,NA,Scopus,2-s2.0-68049084526,,IFSMS 2010,Drugs,Drugs
Marone P.,,Strengthening forensic science in the united states: A path forward,2009,Mid-Atlantic Association of Forensic Scientists Annual Meeting,,,,,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
Maurer H.H.,,Forensic analysis on the cutting edge - new methods for trace evidence analysis,2009,JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY,19,3,,R1,,,,,https://pubs.acs.org/doi/pdf/10.1016/j.jasms.2007.12.001,"Department of Experimental and Clinical Toxicology, University of Saarland, D-66421 Homburg, Germany","Maurer H.H., Department of Experimental and Clinical Toxicology, University of Saarland, D-66421 Homburg, Germany",,,,Book review,,,,,,IFSMS 2010,Drugs,Drugs
"McCambridge J., Winstock A., Hunt N., Mitcheson L.",7004094016;6701635032;7101644847;8531429800;,5-Year trends in use of hallucinogens and other adjunct drugs among UK dance drug users,2006,European Addiction Research,13,1,NA,57,64,NA,89,10.1159/000095816,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845729409&doi=10.1159%2f000095816&partnerID=40&md5=bff15bea109f77ee945d42b06042ccc4,"National Addiction Centre, Institute of Psychiatry, King's College London, London, United Kingdom; South West Sydney Area Health Services, National Drug and Alcohol Research Centre, University of New South Wales, Sydney, Australia; South London and Maudsley NHS Trust, London, United Kingdom; KCA, Faversham, United Kingdom; National Addiction Centre, Institute of Psychiatry, King's College London, 4 Windsor Walk, Denmark Hill, London SE5 8AF, United Kingdom","McCambridge, J., National Addiction Centre, Institute of Psychiatry, King's College London, London, United Kingdom, National Addiction Centre, Institute of Psychiatry, King's College London, 4 Windsor Walk, Denmark Hill, London SE5 8AF, United Kingdom; Winstock, A., South West Sydney Area Health Services, National Drug and Alcohol Research Centre, University of New South Wales, Sydney, Australia; Hunt, N., South London and Maudsley NHS Trust, London, United Kingdom, KCA, Faversham, United Kingdom; Mitcheson, L., National Addiction Centre, Institute of Psychiatry, King's College London, London, United Kingdom, South London and Maudsley NHS Trust, London, United Kingdom",Ecstasy; Hallucinogens; Ketamine; LSD; Psilocybin,"4 hydroxybutyric acid; ketamine; nitrate; psilocybine; psychedelic agent; adolescent; adult; article; dancing; drug use; health survey; human; major clinical study; population; prevalence; priority journal; time series analysis; United Kingdom; Adult; Cross-Sectional Studies; Female; Great Britain; Hallucinogens; Humans; Incidence; Ketamine; Lysergic Acid Diethylamide; Male; N-Methyl-3,4-methylenedioxyamphetamine; Prevalence; Psilocybine; Substance-Related Disorders","McCambridge, J.; National Addiction Centre, 4 Windsor Walk, Denmark Hill, London SE5 8AF, United Kingdom; email: J.McCambridge@iop.kcl.ac.uk",Article,Final,NA,Scopus,2-s2.0-33845729409,,IFSMS 2010,Drugs,Drugs
Mcketin R.,6602587507;,The holy grail of supply control: Have we found the evidence?,2009,Addiction,104,3,NA,455,456,NA,2,10.1111/j.1360-0443.2008.02502.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-59849113020&doi=10.1111%2fj.1360-0443.2008.02502.x&partnerID=40&md5=e008bea9cd0bac335a997ad10a7cbecb,"National Drug and Alcohol Research Centre, University of New South Wales, Sydney, NSW 2052, Australia","Mcketin, R., National Drug and Alcohol Research Centre, University of New South Wales, Sydney, NSW 2052, Australia",Drug enforcement; Methamphetamine; Precursors; Purity; Street drugs,drug control; drug legislation; drug use; evidence based medicine; health care policy; hospital admission; note; Canada; Central Nervous System Stimulants; Commerce; Drug and Narcotic Control; Humans; Methamphetamine; United States,"Mcketin, R.; National Drug and Alcohol Research Centre, , Sydney, NSW 2052, Australia; email: r.mcketin@unsw.edu.au",Note,Final,"All Open Access, Bronze",Scopus,2-s2.0-59849113020,,IFSMS 2010,Drugs,Drugs
"Michels I.I., Fang Y.-X., Zhao D., Zhao L.-Y., Lu L.",6602944944;12139659200;55475654100;7404454630;35262773400;,Comparison of drug abuse in Germany and China,2007,Acta Pharmacologica Sinica,28,10,NA,1505,1518,NA,11,10.1111/j.1745-7254.2007.00633.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34848873711&doi=10.1111%2fj.1745-7254.2007.00633.x&partnerID=40&md5=fd939cda1bf4ff86b04f2063b9a443e9,"Office of the Federal Drug Commissioner, Federal Ministry of Health, Berlin 10117, Germany; Clinical Pharmacology and Therapeutics Branch, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD 21224, United States; National Institute on Drug Dependence, Peking University, Beijing 100083, China","Michels, I.I., Office of the Federal Drug Commissioner, Federal Ministry of Health, Berlin 10117, Germany; Fang, Y.-X., Clinical Pharmacology and Therapeutics Branch, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD 21224, United States; Zhao, D., National Institute on Drug Dependence, Peking University, Beijing 100083, China; Zhao, L.-Y., National Institute on Drug Dependence, Peking University, Beijing 100083, China; Lu, L., National Institute on Drug Dependence, Peking University, Beijing 100083, China",China; Comparison; Drug abuse; Germany; Harm reduction; Heroin; HIV/AIDS; Methadone maintenance treatment,diamorphine; illicit drug; methadone; acquired immune deficiency syndrome; Australia; China; community assessment; comparative study; disease severity; drug abuse; drug dependence; drug legislation; drug marketing; drug program; economic aspect; Europe; European Union; Germany; government; health care policy; hepatitis C; human; Human immunodeficiency virus; maintenance therapy; methadone treatment; review; social aspect; treatment duration; United States; Acquired Immunodeficiency Syndrome; China; Drug and Narcotic Control; Geography; Germany; Hepatitis C; HIV Infections; Humans; Methadone; Substance-Related Disorders,"Lu, L.; National Institute on Drug Dependence, , Beijing 100083, China; email: linlu@bjmu.edu.cn",Review,Final,"All Open Access, Bronze, Green",Scopus,2-s2.0-34848873711,,IFSMS 2010,Drugs,Drugs
Mionel O.,24344824500;,The drug geopolitics in South America,2008,Metalurgia International,13,6,NA,71,75,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949116052&partnerID=40&md5=8ce6abba72a871f6f5710734f16a65c3,"Dimitrie Cantemir Christian University, Bucharest, Romania","Mionel, O., Dimitrie Cantemir Christian University, Bucharest, Romania",Coca bush; Drug control policy; Drug trade; Drug trafficking; Illegal laboratories,NA,"Mionel, O.; Dimitrie Cantemir Christian University, Bucharest, Romania",Article,Final,NA,Scopus,2-s2.0-44949116052,,IFSMS 2010,Drugs,Drugs
"Paoli L., Greenfield V.A., Charles M., Reuter P.",7004493586;23389242000;57225385090;34572232800;,The global diversion of pharmaceutical drugs - India: The third largest illicit opium producer?,2009,Addiction,104,3,NA,347,354,NA,15,10.1111/j.1360-0443.2008.02511.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-59849097800&doi=10.1111%2fj.1360-0443.2008.02511.x&partnerID=40&md5=bebfcc1ef05dc17d4153461693bf4c33,"Leuven Institute of Criminology, K. U. Leuven Faculty of Law, Hooverplein 10-11, B-3000 Leuven, Belgium; Leuven Institute of Criminology, K. U. Leuven Faculty of Law, Leuven, Belgium; Department of Economics, US Naval Academy, Annapolis, MD, United States; School of Public Policy, Department of Criminology, University of Maryland, College Park, MD, United States; Drug Policy Research Center, RAND Corporation, Washington, DC, United States","Paoli, L., Leuven Institute of Criminology, K. U. Leuven Faculty of Law, Hooverplein 10-11, B-3000 Leuven, Belgium, Leuven Institute of Criminology, K. U. Leuven Faculty of Law, Leuven, Belgium; Greenfield, V.A., Department of Economics, US Naval Academy, Annapolis, MD, United States; Charles, M.; Reuter, P., School of Public Policy, Department of Criminology, University of Maryland, College Park, MD, United States, Drug Policy Research Center, RAND Corporation, Washington, DC, United States",Cultivation; Diversion; Heroin; India; Licence; Opium,opiate; article; criminal behavior; drug industry; drug marketing; drug use; human; opiate addiction; Agriculture; Data Collection; Drug and Narcotic Control; Drug Contamination; Heroin; Humans; India; International Cooperation; Narcotics; Opioid-Related Disorders; Opium; Questionnaires; World Health,"Paoli, L.; Leuven Institute of Criminology, Hooverplein 10-11, B-3000 Leuven, Belgium; email: letizia.paoli@kuleuven.be",Article,Final,NA,Scopus,2-s2.0-59849097800,,IFSMS 2010,Drugs,Drugs
"Paoli L., Rabkov I., Greenfield V.A., Reuter P.",7004493586;23390523400;23389242000;34572232800;,Tajikistan: The rise of a narco-state,2007,Journal of Drug Issues,37,4,NA,951,980,NA,23,10.1177/002204260703700410,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049088875&doi=10.1177%2f002204260703700410&partnerID=40&md5=b396c3a28fdf99a1a0e8944c7851ed42,"Department of Criminology, K.U. Leuven, Belgium; German Multinational Company; Economics Department, U.S. Naval Academy; Department of Public Policy, University of Maryland; RAND Drug Policy Research Center","Paoli, L., Department of Criminology, K.U. Leuven, Belgium; Rabkov, I., German Multinational Company; Greenfield, V.A., Economics Department, U.S. Naval Academy; Reuter, P., Department of Public Policy, University of Maryland, RAND Drug Policy Research Center",NA,NA,"Paoli, L.; Department of Criminology, Belgium",Review,Final,NA,Scopus,2-s2.0-38049088875,,IFSMS 2010,Drugs,Drugs
Poret S.,23029109500;,An optimal anti-drug law enforcement policy,2009,International Review of Law and Economics,29,3,NA,221,228,NA,6,10.1016/j.irle.2009.01.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649842344&doi=10.1016%2fj.irle.2009.01.005&partnerID=40&md5=5cded928a3c7f5b9929735b30f04aa22,"INRA, UR1303 ALISS, F-94205 Ivry-sur-Seine, France; Department of Economics, Ecole Polytechnique, F-91128 Palaiseau, France","Poret, S., INRA, UR1303 ALISS, F-94205 Ivry-sur-Seine, France, Department of Economics, Ecole Polytechnique, F-91128 Palaiseau, France",Harm reduction; Illicit drug policy; Law enforcement; Vertical market structure,NA,"Poret, S.; INRA, UR1303 ALISS, F-94205 Ivry-sur-Seine, France; email: poret@ivry.inra.fr",Article,Final,"All Open Access, Green",Scopus,2-s2.0-67649842344,,IFSMS 2010,Drugs,Drugs
"Reid G., Devaney M.L., Baldwin S.",7402424639;56236666400;14053695600;,"Drug production, trafficking and trade in Asia and Pacific Island countries",2006,Drug and Alcohol Review,25,6,NA,647,650,NA,18,10.1080/09595230600972850,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751551210&doi=10.1080%2f09595230600972850&partnerID=40&md5=823ebd131f8885e18945e27a23a51af8,"Centre for Harm Reduction, Burnet Institute, Melbourne, Vic., Australia; Centre for Harm Reduction, Burnet Institute, Melbourne, Australia; Centre for Harm Reduction, Burnet Institute for Medical Research and Public Health, 85 Commercial Road, Melbourne, Vic. 3004, Australia","Reid, G., Centre for Harm Reduction, Burnet Institute, Melbourne, Vic., Australia, Centre for Harm Reduction, Burnet Institute, Melbourne, Australia, Centre for Harm Reduction, Burnet Institute for Medical Research and Public Health, 85 Commercial Road, Melbourne, Vic. 3004, Australia; Devaney, M.L., Centre for Harm Reduction, Burnet Institute, Melbourne, Vic., Australia, Centre for Harm Reduction, Burnet Institute, Melbourne, Australia; Baldwin, S., Centre for Harm Reduction, Burnet Institute, Melbourne, Vic., Australia, Centre for Harm Reduction, Burnet Institute, Melbourne, Australia",Asia; Drug production; Drug trafficking; Pacific,methamphetamine; street drug; article; Asia; commercial phenomena; drug industry; economics; human; Pacific islands; statistics; traffic and transport; Asia; Commerce; Drug Industry; Humans; Methamphetamine; Pacific Islands; Street Drugs; Transportation,"Reid, G.; Centre for Harm Reduction, 85 Commercial Road, Melbourne, Vic. 3004, Australia; email: reid@burnet.edu.au",Article,Final,NA,Scopus,2-s2.0-33751551210,,IFSMS 2010,Drugs,Drugs
Robertson J.,7404531595;,Research front essay: Forensic chemistry: Foreword,2010,Australian Journal of Chemistry,63,1,NA,1,2,NA,1,10.1071/CH09672,https://www.scopus.com/inward/record.uri?eid=2-s2.0-76849103881&doi=10.1071%2fCH09672&partnerID=40&md5=980ea9035aa5ae6dfd2dfaa62b28bcd8,"Forensic and Data Centres, Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia","Robertson, J., Forensic and Data Centres, Australian Federal Police, GPO Box 401, Canberra, ACT 2601, Australia",NA,NA,"Robertson, J.; Forensic and Data Centres, GPO Box 401, Canberra, ACT 2601, Australia; email: jim.robertson@afp.gov.au",Editorial,Final,"All Open Access, Bronze",Scopus,2-s2.0-76849103881,,IFSMS 2010,Drugs,Drugs
Sanderson K.,35201897500;,Forensic labs warn of deuterated drug threat,2009,Nature,458,7240,NA,817,NA,NA,4,10.1038/458817a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249190341&doi=10.1038%2f458817a&partnerID=40&md5=0acb3164debc0d921c25dbd1bd01f899,NA,"Sanderson, K.",NA,"deuterium; hydrogen; paroxetine; autopsy; diagnosis, measurement and analysis; drug industry; forensic identification; forensic science; mass fragmentography; medical research; note; priority journal; Deuterium; Forensic Toxicology; Humans; Patents as Topic; Pharmaceutical Preparations; Reference Standards; Reproducibility of Results; United States; United States Food and Drug Administration",NA,Note,Final,"All Open Access, Bronze",Scopus,2-s2.0-65249190341,,IFSMS 2010,Drugs,Drugs
"Costa Storti C., De Grauwe P.",23491837900;6601959343;,Globalization and the price decline of illicit drugs,2009,International Journal of Drug Policy,20,1,NA,48,61,NA,31,10.1016/j.drugpo.2007.11.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57549114332&doi=10.1016%2fj.drugpo.2007.11.016&partnerID=40&md5=869fa223fde9be7f5315681c7ae73ad1,"European Monitoring Center for Drugs and Drug Addiction, Rua da Cruz de Santa Apolonia 23-25, PT-1149-045 Lisbon, Portugal; Katholieke Universiteit Leuven, Naamsestraat 69, 3000 Leuven, Belgium","Costa Storti, C., European Monitoring Center for Drugs and Drug Addiction, Rua da Cruz de Santa Apolonia 23-25, PT-1149-045 Lisbon, Portugal; De Grauwe, P., Katholieke Universiteit Leuven, Naamsestraat 69, 3000 Leuven, Belgium",Drug policies; Globalization; Illicit drugs,"cocaine; diamorphine; illicit drug; opiate; article; cost; Europe; market; policy; priority journal; risk reduction; theoretical model; United States; Cocaine; Commerce; Costs and Cost Analysis; Drug and Narcotic Control; Empirical Research; Government Regulation; Heroin; Humans; Inflation, Economic; International Cooperation; Models, Economic; Social Change; Street Drugs; Time Factors","De Grauwe, P.; Katholieke Universiteit Leuven, Naamsestraat 69, 3000 Leuven, Belgium; email: paul.degrauwe@econ.kuleuven.be",Article,Final,"All Open Access, Green",Scopus,2-s2.0-57549114332,,IFSMS 2010,Drugs,Drugs
"Thevis M., Schaenzer W.",6701759399;7003295183;,Emerging drugs - Potential for misuse in sport and doping control detection strategies,2007,Mini-Reviews in Medicinal Chemistry,7,5,NA,533,539,NA,37,10.2174/138955707780619590,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249802320&doi=10.2174%2f138955707780619590&partnerID=40&md5=724444bbab11bbe2e0a0de430ece4a5a,"Institute of Biochemistry, Center for Preventive Doping Research, German Sport University Cologne, Carl-Diem Weg 6, 50933 Cologne, Germany","Thevis, M., Institute of Biochemistry, Center for Preventive Doping Research, German Sport University Cologne, Carl-Diem Weg 6, 50933 Cologne, Germany; SchÃ¤nzer, W., Institute of Biochemistry, Center for Preventive Doping Research, German Sport University Cologne, Carl-Diem Weg 6, 50933 Cologne, Germany",Doping; EPO; Growth hormone; HIF; Mass spectrometry; SARMs; Secretagogues; Sport,"2 amino 2 methyl n [2,3,4,5 tetrahydro 1 [[2' [[[(methylamino)carbonyl]amino]methyl][1,1' biphenyl] 4 yl]methyl] 2 oxo 1h benzazepin 3 yl]propionamide; 2 oxoglutaric acid; alexamorelin; anabolic agent; androstanolone; bms 564929; capromorelin; donepezil; fg 2216; galantamine; growth hormone secretagogue; hematide; hexarelin; histidyl dextro tryptophylalanyltryptophyl dextro phenylalanyllysinamide; hypoxia inducible factor 1alpha stablizer; ibutamoren; ipamorelin; novel erythropoiesis stimulating protein; pralmorelin; recombinant erythropoietin; recombinant hormone; rivastigmine; s 40503; selective androgen receptor modulator; SM 130686; steroid; synthetic erythropoiesis protein; testosterone; testosterone derivative; unclassified drug; unindexed drug; anabolic agent; drug derivative; erythropoietin; Alzheimer disease; analytic method; anemia; article; cardiovascular disease; chemical analysis; clinical trial; delayed puberty; doping; drug control; drug determination; drug half life; drug misuse; electrospray mass spectrometry; erythropoiesis; gas chromatography; growth hormone deficiency; gynecomastia; hormone action; human; hypogonadism; liver toxicity; muscle atrophy; nonhuman; osteoporosis; physical performance; preventive medicine; prostate disease; screening test; side effect; sports medicine; tandem mass spectrometry; urinalysis; drug effect; metabolism; methodology; review; substance abuse; Anabolic Agents; Doping in Sports; Erythropoiesis; Erythropoietin; Humans; Substance Abuse Detection","Thevis, M.; Institute of Biochemistry, Carl-Diem Weg 6, 50933 Cologne, Germany; email: m.thevis@biochem.dshs-koeln.de",Article,Final,NA,Scopus,2-s2.0-34249802320,,IFSMS 2010,Drugs,Drugs
