Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Cahours X., Cherkaoui S., Rozing G., Veuthey J.-L.",57070821600;7003710938;6603674696;7006610231;,Microemulsion electrokinetic chromatography versus capillary electrochromatography-UV-mass spectrometry for the analysis of flunitrazepam and its major metabolites,2002,Electrophoresis,23,14,,2320,2326,,32,10.1002/1522-2683(200207)23:14<2320::AID-ELPS2320>3.0.CO;2-P,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036638527&doi=10.1002%2f1522-2683%28200207%2923%3a14%3c2320%3a%3aAID-ELPS2320%3e3.0.CO%3b2-P&partnerID=40&md5=c4edacb5cc5a70abec0190da76f1879f,"Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Geneva, Switzerland; Agilent Technologies, Waldbronn, Germany; Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd d'Yvoy 20, CH-1211 Geneva 4, Switzerland","Cahours, X., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Geneva, Switzerland; Cherkaoui, S., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Geneva, Switzerland; Rozing, G., Agilent Technologies, Waldbronn, Germany; Veuthey, J.-L., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Geneva, Switzerland, Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd d'Yvoy 20, CH-1211 Geneva 4, Switzerland",Benzodiazepines; Capillary electrochromatography; Flunitrazepam; Mass spectrometry; Microemulsion electrokinetic chromatography,"benzodiazepine derivative; boric acid; butanol; dodecyl sulfate sodium; drug metabolite; flunitrazepam; octane; anxiolytic agent; solvent; acidity; analytic method; article; capillary electrochromatography; controlled study; drug structure; electric potential; intermethod comparison; mass spectrometry; micellar electrokinetic chromatography; microemulsion; temperature; ultraviolet radiation; capillary electrophoresis; chemistry; comparative study; electrospray mass spectrometry; emulsion; instrumentation; metabolism; methodology; pH; ultraviolet spectrophotometry; Anti-Anxiety Agents; Benzodiazepines; Chromatography, Micellar Electrokinetic Capillary; Electrophoresis, Capillary; Emulsions; Flunitrazepam; Hydrogen-Ion Concentration; Solvents; Spectrometry, Mass, Electrospray Ionization; Spectrophotometry, Ultraviolet; Temperature","Veuthey, J.-L.; Lab. of Pharmaceut. Analytical Chem., Bd d'Yvoy 20, CH-1211 Geneva 4, Switzerland; email: Jean-Luc.Veuthey@pharm.unige.ch",Article,Final,,Scopus,2-s2.0-0036638527,,IFSMS 2004,Drugs,Drugs
"Ferreyra C.F., Ortiz C.S.",,"Simultaneous spectrophotometric determination of phenylpropanolamine HCl, caffeine and diazepam in tablets",2002,Journal of Pharmaceutical and Biomedical Analysis,29,5,,811,,,,,https://reader.elsevier.com/reader/sd/pii/S0731708502001309?token=F0997B61792F091A22A2E4A289FDC28A59516FA618317A012493C5C699E616FEF67C6ED504E2B90398DCA7E1EE63A0B1&originRegion=eu-west-1&originCreation=20220217163506,"Departamento de Farmacia, Facultad de Ciencias Quı ́micas, Uniersidad Nacional de Co ́rdoba, 5000 Co ́rdoba, Argentina","Ferreyra C.F., Departamento de Farmacia, Facultad de Ciencias Quimicas, Universidad Nacional de Cordoba, 5000 Cordoba, Argentina; Ortiz C.S.,  Departamento de Farmacia, Facultad de Ciencias Quımicas, Universidad Nacional de Cordoba, 5000 Cordoba, Argentina",Analysis; HPLC; Spectrophometric; Phenilpropanolamine hydrochloride; Caffeine; Diazepam,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Kamande M.W., Kapnissi C.P., Zhu X., Akbay C., Warner I.M.",6508277344;8526831800;55643999481;6602187918;35557724800;,Open-tubular capillary electrochromatography using a polymeric surfactant coating,2003,Electrophoresis,24,6,,945,951,,37,10.1002/elps.200390137,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242480987&doi=10.1002%2felps.200390137&partnerID=40&md5=f90e8bd1e02c2c038a49c76ccd508d39,"Department of Chemistry, Louisiana State University, Baton Rouge, LA 70803, United States","Kamande, M.W., Department of Chemistry, Louisiana State University, Baton Rouge, LA 70803, United States; Kapnissi, C.P., Department of Chemistry, Louisiana State University, Baton Rouge, LA 70803, United States; Zhu, X., Department of Chemistry, Louisiana State University, Baton Rouge, LA 70803, United States; Akbay, C., Department of Chemistry, Louisiana State University, Baton Rouge, LA 70803, United States; Warner, I.M., Department of Chemistry, Louisiana State University, Baton Rouge, LA 70803, United States",Benzodiazepine; Open-tubular capillary electrochromatography; Phenol; Polymeric surfactant,"anionic surfactant; benzodiazepine derivative; phenol derivative; poly (sodium undecylenic sulfate); poly(diallyldimethylammonium chloride); polyelectrolyte; polymer; quaternary ammonium derivative; silicon dioxide; unclassified drug; adsorption; article; calculation; capillary electrochromatography; chemical analysis; controlled study; electroosmosis; intermethod comparison; material coating; micellar electrokinetic chromatography; reproducibility; separation technique; statistical concepts; Benzodiazepines; Buffers; Electrophoresis, Capillary; Phenols; Polymers; Pressure; Reproducibility of Results; Silicon Dioxide; Surface-Active Agents","Warner, I.M.; Chemistry Department, , Baton Rouge, LA 70803, United States; email: iwarner@lsu.edu",Article,Final,,Scopus,2-s2.0-0242480987,,IFSMS 2004,Drugs,Drugs
"Pirnay S., Ricordel I., Libong D., Bouchonnet S.",6603161474;36886542400;6505884318;6603002970;,Sensitive method for the detection of 22 benzodiazepines by gas chromatography-ion trap tandem mass spectrometry,2002,Journal of Chromatography A,954,1--2,,235,245,,69,10.1016/S0021-9673(02)00190-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037134235&doi=10.1016%2fS0021-9673%2802%2900190-5&partnerID=40&md5=089f099a641e0b2e085a476de4e00b12,"Laboratoire De Toxicologie De La Préfecture De Police, 2 Place Mazas, 75012 Paris, France; Département De Chimie Des Mécanismes Réactionnels, Ecole Polytechnique, Route de Saclay, 91128 Palaiseau Cedex, France","Pirnay, S., Laboratoire De Toxicologie De La Préfecture De Police, 2 Place Mazas, 75012 Paris, France; Ricordel, I., Laboratoire De Toxicologie De La Préfecture De Police, 2 Place Mazas, 75012 Paris, France; Libong, D., Département De Chimie Des Mécanismes Réactionnels, Ecole Polytechnique, Route de Saclay, 91128 Palaiseau Cedex, France; Bouchonnet, S., Département De Chimie Des Mécanismes Réactionnels, Ecole Polytechnique, Route de Saclay, 91128 Palaiseau Cedex, France",Benzodiazepines; Mass spectrometry,Blood; Electron traps; Ionization; Mass spectrometry; Sensitivity analysis; Toxicity; Electron impact ionization; Gas chromatography; alprazolam; benzodiazepine derivative; bromazepam; chlordiazepoxide; clobazam; clonazepam; clorazepate potassium; clotiazepam; diazepam; estazolam; ethyl loflazepate; flunitrazepam; flurazepam; loprazolam; lorazepam; lormetazepam; medazepam; midazolam; nitrazepam; nordazepam; oxazepam; prazepam; temazepam; tetrazepam; triazolam; article; biological monitoring; drug determination; gas chromatography; ionization; mass spectrometry; methylation; priority journal; signal detection; tandem mass spectrometry; Benzodiazepines; Gas Chromatography-Mass Spectrometry; Sensitivity and Specificity,"Bouchonnet, S.; Dept. Chim. Mecanismes Reactionnels, Route de Saclay, 91128 Palaiseau Cedex, France; email: stef@dcmr.polytechnique.fr",Article,Final,,Scopus,2-s2.0-0037134235,,IFSMS 2004,Drugs,Drugs
"Saelzer R., Godoy G., Vega M., De Diego M., Godoy R., Ríos G.",6603262921;7006722659;35585181200;16177391100;7005818365;7006137063;,Instrumental planar chromatographic determination of benzodiazepines: Comparison with liquid chromatography and gas chromatography,2001,Journal of AOAC International,84,4,,1287,1295,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035406337&partnerID=40&md5=b30e32fe485ac9ee1fa12a8240fe0c1b,"Universidad de Concepción, Facultad de Farmacia, PO Box 237, Concepción, Chile","Saelzer, R., Universidad de Concepción, Facultad de Farmacia, PO Box 237, Concepción, Chile; Godoy, G., Universidad de Concepción, Facultad de Farmacia, PO Box 237, Concepción, Chile; Vega, M., Universidad de Concepción, Facultad de Farmacia, PO Box 237, Concepción, Chile; De Diego, M., Universidad de Concepción, Facultad de Farmacia, PO Box 237, Concepción, Chile; Godoy, R., Universidad de Concepción, Facultad de Farmacia, PO Box 237, Concepción, Chile; Ríos, G., Universidad de Concepción, Facultad de Farmacia, PO Box 237, Concepción, Chile",,"benzodiazepine derivative; article; comparative study; gas chromatography; liquid chromatography; thin layer chromatography; Benzodiazepines; Chromatography, Gas; Chromatography, Liquid; Chromatography, Thin Layer","Saelzer, R.; Universidad de Concepción, PO Box 237, Concepción, Chile",Article,Final,,Scopus,2-s2.0-0035406337,,IFSMS 2004,Drugs,Drugs
"Suzuki Y., Arakawa H., Maeda M.",55724492400;7201385469;35453869000;,The capillary electrophoresis separation of benzodiazepine drug using dextran sulfate and SDS as running buffer,2004,Biomedical Chromatography,18,3,,150,154,,11,10.1002/bmc.301,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342516740&doi=10.1002%2fbmc.301&partnerID=40&md5=d1118333af611eaaeb8535b60fe6f6e2,"School of Pharmaceutical Sciences, Showa University, Shinagawa-ku, Tokyo 142-8555, Japan","Suzuki, Y., School of Pharmaceutical Sciences, Showa University, Shinagawa-ku, Tokyo 142-8555, Japan; Arakawa, H., School of Pharmaceutical Sciences, Showa University, Shinagawa-ku, Tokyo 142-8555, Japan; Maeda, M., School of Pharmaceutical Sciences, Showa University, Shinagawa-ku, Tokyo 142-8555, Japan",Affinity electrokinetic chromatography; Benzodiazepine; Capillary electrophoresis; Dextran sulfate; SDS,"benzodiazepine derivative; boric acid; bromazepam; buffer; chlordiazepoxide; cloxazolam; dextran sulfate; diazepam; dodecyl sulfate sodium; estazolam; fludiazepam; flunitrazepam; mexazolam; nitrazepam; oxazolam; polymer; silicon dioxide; article; capillary electrophoresis; controlled study; micellar electrokinetic chromatography; molecular weight; reproducibility; separation technique; Benzodiazepines; Chromatography, Micellar Electrokinetic Capillary; Dextran Sulfate; Electrophoresis, Capillary; Sodium Dodecyl Sulfate","Maeda, M.; School of Pharmaceutical Sciences, , Shinagawa-ku, Tokyo 142-8555, Japan",Article,Final,,Scopus,2-s2.0-2342516740,,IFSMS 2004,Drugs,Drugs
"Cole M.D., Lea C., Oxley N.",7401806353;8112097300;8112097400;,"4-Bromo-2,5-dimethoxyphenethylamine (2C-B): A review of the public domain literature",2002,Science and Justice - Journal of the Forensic Science Society,42,4,,223,224,,29,10.1016/S1355-0306(02)71832-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036826394&doi=10.1016%2fS1355-0306%2802%2971832-7&partnerID=40&md5=badc1d9c5dc0e8d94cf94a601de9b415,"Dept of Forensic Science, Anglia Polytechnic University, East Road, Cambridge CB1 1PT, United Kingdom","Cole, M.D., Dept of Forensic Science, Anglia Polytechnic University, East Road, Cambridge CB1 1PT, United Kingdom; Lea, C., Dept of Forensic Science, Anglia Polytechnic University, East Road, Cambridge CB1 1PT, United Kingdom; Oxley, N., Dept of Forensic Science, Anglia Polytechnic University, East Road, Cambridge CB1 1PT, United Kingdom",,"4 bromo 2,5 dimethoxyphenethylamine; illicit drug; unclassified drug; article; drug misuse; gas chromatography; high performance liquid chromatography; infrared spectroscopy; mass spectrometry; nuclear magnetic resonance spectroscopy; prevalence","Cole, M.D.; Dept of Forensic Science, East Road, Cambridge CB1 1PT, United Kingdom",Article,Final,,Scopus,2-s2.0-0036826394,,IFSMS 2004,Drugs,Drugs
"Curtis B., Kemp P., Harty L., Choi C., Christensen D.",7103163758;36805031900;6601983670;56307002700;7201640724;,"Postmortem identification and quantitation of 2,5-dimethoxy-4-n-propylthiophenethylamine using GC-MSD and GC-NPD",2003,Journal of Analytical Toxicology,27,7,,493,498,,44,10.1093/jat/27.7.493,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141682549&doi=10.1093%2fjat%2f27.7.493&partnerID=40&md5=5bd37e7056c345ddefcacb3b824faaa4,"Univ. of Oklahoma Hlth. Sci. Center, Oklahoma City, OK, United States; Office of the Chief Medical Examiner, Oklahoma City, OK, United States; Office of the Chief Medical Examiner, 901 N. Stonewall, Oklahoma City, OK 73117, United States","Curtis, B., Univ. of Oklahoma Hlth. Sci. Center, Oklahoma City, OK, United States, Office of the Chief Medical Examiner, Oklahoma City, OK, United States, Office of the Chief Medical Examiner, 901 N. Stonewall, Oklahoma City, OK 73117, United States; Kemp, P., Univ. of Oklahoma Hlth. Sci. Center, Oklahoma City, OK, United States, Office of the Chief Medical Examiner, Oklahoma City, OK, United States; Harty, L., Office of the Chief Medical Examiner, Oklahoma City, OK, United States; Choi, C., Office of the Chief Medical Examiner, Oklahoma City, OK, United States; Christensen, D., Univ. of Oklahoma Hlth. Sci. Center, Oklahoma City, OK, United States",,"2,5 dimethoxy 4 propylthiophenethylamine; 3,4 methylenedioxymethamphetamine; ammonium derivative; amphetamine derivative; butane; methanol; nitrogen; perchloric acid; phosphorus; psychedelic agent; unclassified drug; adult; analytic method; autopsy; blood level; case report; conference paper; evaporation; gas chromatography; human; liquid liquid extraction; male; mass spectrometry; monitoring; quantitative analysis; structure analysis; urinalysis","Curtis, B.; Office of the Chief Medical Examiner, 901 N. Stonewall, Oklahoma City, OK 73117, United States; email: chemist@ocmeokc.state.ok.us",Conference Paper,Final,"All Open Access, Bronze, Green",Scopus,2-s2.0-0141682549,,IFSMS 2004,Drugs,Drugs
"El-Hefnawey G.B., El-Hallag I.S., Ghoneim E.M., Ghoneim M.M.",6603317668;6602881654;8863380400;7102988318;,"Voltammetric behavior and quantification of the sedative-hypnotic drug chlordiazepoxide in bulk form, pharmaceutical formulation and human serum at a mercury electrode",2004,Journal of Pharmaceutical and Biomedical Analysis,34,1,,75,86,,46,10.1016/j.japna.2003.08.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642452713&doi=10.1016%2fj.japna.2003.08.008&partnerID=40&md5=79783f1dde7dcd51b560079bb8a5ceca,"Chemistry Department, Faculty of Science, Tanta University, El-Bahr Street, 31572 Tanta, Egypt","El-Hefnawey, G.B., Chemistry Department, Faculty of Science, Tanta University, El-Bahr Street, 31572 Tanta, Egypt; El-Hallag, I.S., Chemistry Department, Faculty of Science, Tanta University, El-Bahr Street, 31572 Tanta, Egypt; Ghoneim, E.M., Chemistry Department, Faculty of Science, Tanta University, El-Bahr Street, 31572 Tanta, Egypt; Ghoneim, M.M., Chemistry Department, Faculty of Science, Tanta University, El-Bahr Street, 31572 Tanta, Egypt",Adsorptive stripping voltammetry; Chlordiazepoxide drug; Controlled-potential coulometry; Cyclic voltammetry; dc-Polarography; Electrochemical behavior; Human serum; Librax tablets; Quantification; Square-wave,chlordiazepoxide; chlordiazepoxide plus clidinium bromide; hypnotic sedative agent; mercury; accuracy; article; drug determination; drug formulation; electrochemical analysis; electrode; priority journal; proton transport; reduction; reproducibility; serum; tablet formulation,"El-Hefnawey, G.B.; Chemistry Department, El-Bahr Street, 31572 Tanta, Egypt; email: gadbelhefnawy@hotmail.com",Article,Final,,Scopus,2-s2.0-1642452713,,IFSMS 2004,Drugs,Drugs
"Chankvetadze B., Lomsadze K., Bergenthal D., Breitkreutz J., Bergander K., Blaschke G.",7005166920;6506815587;6701865008;6602181997;6603881020;7102705327;,"Mechanistic study on the opposite migration order of clenbuterol enantiomers in capillary electrophoresis with β-cyclodextrin and single-isomer heptakis(2,3-diacetyl-6-sulfo)-β-cyclodextrin",2001,Electrophoresis,22,15,,3178,3184,,40,10.1002/1522-2683(200109)22:15<3178::AID-ELPS3178>3.0.CO;2-F,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034795481&doi=10.1002%2f1522-2683%28200109%2922%3a15%3c3178%3a%3aAID-ELPS3178%3e3.0.CO%3b2-F&partnerID=40&md5=ef61ab6d8093d7df14c412f38dd84386,"Institute of Pharmaceutical Chemistry, University of Münster, Münster, Germany; Institute of Organic Chemistry, University of Münster, Münster, Germany; Institute of Pharmaceutical Chemistry, University of Münster, D-48149 Münster, Germany","Chankvetadze, B., Institute of Pharmaceutical Chemistry, University of Münster, Münster, Germany; Lomsadze, K., Institute of Pharmaceutical Chemistry, University of Münster, Münster, Germany; Bergenthal, D., Institute of Organic Chemistry, University of Münster, Münster, Germany; Breitkreutz, J., Institute of Pharmaceutical Chemistry, University of Münster, D-48149 Münster, Germany; Bergander, K., Institute of Pharmaceutical Chemistry, University of Münster, Münster, Germany; Blaschke, G., Institute of Pharmaceutical Chemistry, University of Münster, Münster, Germany, Institute of Organic Chemistry, University of Münster, Münster, Germany, Institute of Pharmaceutical Chemistry, University of Münster, D-48149 Münster, Germany",Capillary electrophoresis; Chiral recognition mechanisms; Cyclodextrins; Enantioseparations; NMR spectrometry; One-dimensional ROESY,"beta cyclodextrin; beta cyclodextrin derivative; clenbuterol; heptakis(2,3 diacetyl 6 sulfo) beta cyclodextrin; unclassified drug; article; binding affinity; capillary electrophoresis; chemical structure; complex formation; controlled study; drug binding; electrophoretic mobility; enantiomer; isomer; nuclear Overhauser effect; proton nuclear magnetic resonance; spectrometry; beta-Cyclodextrins; Clenbuterol; Cyclodextrins; Electrophoresis, Capillary; Indicators and Reagents; Magnetic Resonance Spectroscopy; Solutions; Stereoisomerism","Blaschke, G.; Inst. of Pharmaceutical Chemistry, , D-48149 Münster, Germany; email: blaschg@uni-muenster.de",Article,Final,,Scopus,2-s2.0-0034795481,,IFSMS 2004,Drugs,Drugs
