Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Nishikawa M., Nakajima K., Tatsuno M., Kasuya F., Igarashi K., Fukui M., Tsuchihashi H.",7402607336;36834999700;57207901694;7004100134;7402350164;7402501809;7006365277;,The analysis of cocaine and its metabolites by liquid chromatography/atmospheric pressure chemical ionization-mass spectrometry (LC/APCI-MS),1994,Forensic Science International,66,3,NA,149,158,NA,44,10.1016/0379-0738(94)90340-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028359915&doi=10.1016%2f0379-0738%2894%2990340-9&partnerID=40&md5=e51a7f9b14b9f3dd1ca33601ca2f8840,"Forensic Science Laboratory, Osaka Prefectural Police HQ 1-3-18 Hommachi, Chuo-ku, Osaka, 541, Japan; Forensic Science Center, Kinki Regional Police Bureau, 2-1-22 Otemae, Chuo-ku, Osaka, 540, Japan; Faculty of Pharmaceutical Sciences, Kobe Gakuin University, 518 Arise, Ikawadani, Nishi-ku, Kobe, 651-21, Japan","Nishikawa, M., Forensic Science Laboratory, Osaka Prefectural Police HQ 1-3-18 Hommachi, Chuo-ku, Osaka, 541, Japan; Nakajima, K., Forensic Science Laboratory, Osaka Prefectural Police HQ 1-3-18 Hommachi, Chuo-ku, Osaka, 541, Japan; Tatsuno, M., Forensic Science Center, Kinki Regional Police Bureau, 2-1-22 Otemae, Chuo-ku, Osaka, 540, Japan; Kasuya, F., Faculty of Pharmaceutical Sciences, Kobe Gakuin University, 518 Arise, Ikawadani, Nishi-ku, Kobe, 651-21, Japan; Igarashi, K., Faculty of Pharmaceutical Sciences, Kobe Gakuin University, 518 Arise, Ikawadani, Nishi-ku, Kobe, 651-21, Japan; Fukui, M., Faculty of Pharmaceutical Sciences, Kobe Gakuin University, 518 Arise, Ikawadani, Nishi-ku, Kobe, 651-21, Japan; Tsuchihashi, H., Forensic Science Laboratory, Osaka Prefectural Police HQ 1-3-18 Hommachi, Chuo-ku, Osaka, 541, Japan",Benzoylecgonine; Cocaine; Ecgonine; Ecgonine methyl ester; LC/MS; Norcocaine; Solid-phase extraction,"benzoylecgonine; cocaine; ecgonine; ecgonine methyl ester; illicit drug; norcocaine; article; drug analysis; high performance liquid chromatography; mass spectrometry; priority journal; urinalysis; Chromatography, High Pressure Liquid; Cocaine; Evaluation Studies; Forensic Medicine; Human; Reproducibility of Results; Sensitivity and Specificity; Spectrometry, Mass, Secondary Ion; Substance Abuse Detection","Nishikawa, M.; Forensic Science Laboratory, Osaka Prefectural Police HQ 1-3-18 Hommachi, Chuo-ku, Osaka, 541, Japan",Article,Final,NA,Scopus,2-s2.0-0028359915,,IFSMS 1995,Drugs,Drugs
"Glass R.L., Johnson E.L.",34770334000;7404679695;,Comparison of high performance liquid chromatographic and gas chromatographic analyses of cocaine in coca leaves,1993,Journal of Liquid Chromatography,16,16,NA,3543,3555,NA,7,10.1080/10826079308019707,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027442297&doi=10.1080%2f10826079308019707&partnerID=40&md5=5ab8cc8b90ac48c632a778ddb7432fc6,"Plant Sciences Institute, Agricultural Research Service, U.S. Department of Agriculture, Beltsville, Maryland, 20705, United States","Glass, R.L., Plant Sciences Institute, Agricultural Research Service, U.S. Department of Agriculture, Beltsville, Maryland, 20705, United States; Johnson, E.L., Plant Sciences Institute, Agricultural Research Service, U.S. Department of Agriculture, Beltsville, Maryland, 20705, United States",NA,Biochemical engineering; Biochemistry; Gas chromatography; Coca leaves; Cocaine; Liquid chromatography; cocaine; article; coca; drug determination; gas chromatography; high performance liquid chromatography; plant,NA,Article,Final,NA,Scopus,2-s2.0-0027442297,,IFSMS 1995,Drugs,Drugs
"MacGregor R.R., Fowler J.S., Wolf A.P.",16197782300;35398051200;7403174343;,Determination of the enantiomeric composition of samples of cocaine by normal-phase high-performance liquid chromatography with UV detection,1992,Journal of Chromatography A,590,2,NA,354,358,NA,8,10.1016/0021-9673(92)85398-D,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026565697&doi=10.1016%2f0021-9673%2892%2985398-D&partnerID=40&md5=7155184838c35542a5db0b7711f10ed7,"Department of Chemistry, Brookhaven National Laboratory, Upton, NY 11973, United States","MacGregor, R.R., Department of Chemistry, Brookhaven National Laboratory, Upton, NY 11973, United States; Fowler, J.S., Department of Chemistry, Brookhaven National Laboratory, Upton, NY 11973, United States; Wolf, A.P., Department of Chemistry, Brookhaven National Laboratory, Upton, NY 11973, United States",NA,"cocaine; article; enantiomer; high performance liquid chromatography; priority journal; ultraviolet radiation; Chromatography, High Pressure Liquid; Cocaine; Spectrophotometry, Ultraviolet; Stereoisomerism; Support, U.S. Gov't, Non-P.H.S.; Support, U.S. Gov't, P.H.S.","MacGregor, R.R.; Department of Chemistry, Brookhaven National Laboratory, Upton, NY 11973, United States",Article,Final,NA,Scopus,2-s2.0-0026565697,,IFSMS 1995,Drugs,Drugs
"Dawson B.A., Black D.B., Cyr T.D., Ethier J.-C., By A.W., Beckstead H.D., Neville G.A.",35549177100;7402568900;7003330966;7004475353;6603698542;6602953951;7004228370;,Structural elucidation of unusual police exhibits. I. Dimethpramide ('Dimetcarb'),1995,Forensic Science International,71,3,NA,169,179,NA,1,10.1016/0379-0738(94)01664-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028934764&doi=10.1016%2f0379-0738%2894%2901664-X&partnerID=40&md5=e7c34e7fa685fec3e383a02d55f82cb3,"Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada","Dawson, B.A., Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada; Black, D.B., Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada; Cyr, T.D., Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada; Ethier, J.-C., Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada; By, A.W., Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada; Beckstead, H.D., Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada; Neville, G.A., Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada",Dimetcarb; Dimethpramide; Drug identification; Mass spectroscopy; NMR spectroscopy,antiemetic agent; benzene; benzene derivative; dimetcarb; dimetpramid; illicit drug; street drug; unclassified drug; article; carbon nuclear magnetic resonance; drug identification; drug structure; mass spectrometry; molecular weight; police; priority journal; proton nuclear magnetic resonance; tablet; ussr,"Neville, G.A.; Bureau of Drug Research, Health Protection Branch, Health Canada, Tunney's Pasture, Ottawa, Ont. K1A 0L2, Canada",Article,Final,NA,Scopus,2-s2.0-0028934764,,IFSMS 1995,Drugs,Drugs
"Latham D., Callahan S., Dawson B.A., Black D.B., Cyr T., Ethier J.C., By A., Beckstead H.D., Neville G.A.",,Identification of an Unusual Police Exhibit as Dimethpramide,1994,Microgram,27,,,227,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Noggle Jr. F.T., Clarck C.R., De Ruiter J.",NA,Liquid chromatographic and spectral analysis of the stereoisomers of dimethylaminorex,1992,J. AOAC Int.,75,3,NA,423,427,NA,8,NA,NA,NA,"Noggle Jr., F.T.; Clarck, C.R.; De Ruiter, J.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-2342418403,,IFSMS 1995,Drugs,Drugs
"Al-Gharably N., Al-Obaid A.-R.",6701743527;6603712521;,The characterization of counterfeit Captagon tablets,1994,Journal of the Forensic Science Society,34,3,NA,165,167,NA,7,10.1016/S0015-7368(94)72909-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028106732&doi=10.1016%2fS0015-7368%2894%2972909-1&partnerID=40&md5=2637f59212190f4122c51021c312caee,"Department of Pharmacology, Department of Pharmaceutical Chemistry, College of Pharmacy, King Saud University, PO Box 2457, Riyadh, 11451, Saudi Arabia","Al-Gharably, N., Department of Pharmacology, Department of Pharmaceutical Chemistry, College of Pharmacy, King Saud University, PO Box 2457, Riyadh, 11451, Saudi Arabia; Al-Obaid, A.-R., Department of Pharmacology, Department of Pharmaceutical Chemistry, College of Pharmacy, King Saud University, PO Box 2457, Riyadh, 11451, Saudi Arabia",Captagon; Drugs of abuse; Fake tablets; Fenethylline; Synthesis,caffeine; fenetylline; illicit drug; quinine; article; chemical analysis; chemical modification; drug abuse; drug analysis; drug legislation; drug manufacture; patent; physical parameters; Saudi Arabia; tablet,"Al-Gharably, N.; Department of Pharmacology, PO Box 2457, Riyadh, 11451, Saudi Arabia",Article,Final,NA,Scopus,2-s2.0-0028106732,,IFSMS 1995,Drugs,Drugs
"Sorokin V.I., Semkin E.P., Savilov A.P.",,Expert Examination of 3-Methylfentanyl,1994,Microgram,27,,,221,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Noggle F.T., Andurkar S.V., Clark C.R., DeRuiter J.",,GC-MS Analysis of Fentanyl Synthesized from 1-Phenethyl-4-piperidone,1993,Microgram,26,,,285,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Alexander G.L.,NA,"Characterization of aromatic fluoro-analogs of phenylacetone, amphetamine and methamphetamine",1994,Microgram,27,8,NA,268,NA,NA,3,NA,NA,NA,"Alexander, G.L.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-11444259837,,IFSMS 1995,Drugs,Drugs
"Walker J.A., Krueger S.T., Lurie I.S., Marche H.L., Newby N.",7405587009;7103119035;7006426157;6506853485;6602164654;,Analysis of heroin drug seizures by micellar electrokinetic capillary chromatography (MECC),1995,Journal of Forensic Sciences,40,1,NA,6,9,NA,35,10.1520/jfs13752j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029010708&doi=10.1520%2fjfs13752j&partnerID=40&md5=59a03bbb9008fb547143267f30e6a4eb,"Mid Atlantic Laboratory, 460 New York Avenue, NW, Washington, DC 20532-0001, United States","Walker, J.A., Mid Atlantic Laboratory, 460 New York Avenue, NW, Washington, DC 20532-0001, United States; Krueger, S.T., Mid Atlantic Laboratory, 460 New York Avenue, NW, Washington, DC 20532-0001, United States; Lurie, I.S., Mid Atlantic Laboratory, 460 New York Avenue, NW, Washington, DC 20532-0001, United States; Marche, H.L., Mid Atlantic Laboratory, 460 New York Avenue, NW, Washington, DC 20532-0001, United States; Newby, N., Mid Atlantic Laboratory, 460 New York Avenue, NW, Washington, DC 20532-0001, United States",capillary electrophoresis; CE; forensic science; heroin; MECC; quantitation; screening,acetylsalicylic acid; diamorphine; morphine; morphine 6 acetate; salicylic acid; accuracy; article; drug determination; drug screening; heroin dependence; micellar electrokinetic chromatography; priority journal; reproducibility; seizure,"Walker, J.A.; Mid Atlantic Laboratory, 460 New York Avenue, NW, Washington, DC 20532-0001, United States",Article,Final,NA,Scopus,2-s2.0-0029010708,,IFSMS 1995,Drugs,Drugs
"Trenerry V.C., Wells R.J., Robertson J.",6701588957;7402058947;7404531595;,The analysis of illicit heroin seizures by capillary zone electrophoresis,1994,Journal of Chromatographic Science,32,1,NA,1,6,NA,50,10.1093/chromsci/32.1.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028201975&doi=10.1093%2fchromsci%2f32.1.1&partnerID=40&md5=11c5f26186f9e905c2104f46be726e80,"Australian Government Analytical Laboratories, 338-340 Tapleys Hill Road, Seaton, SA, 5023, Australia; Australian Government Analytical Laboratories, 1 Suakin Street, Pymble, NSW, 2073, Australia; Australian Federal Police, Weston, ACT, 2611, Australia","Trenerry, V.C., Australian Government Analytical Laboratories, 338-340 Tapleys Hill Road, Seaton, SA, 5023, Australia; Wells, R.J., Australian Government Analytical Laboratories, 1 Suakin Street, Pymble, NSW, 2073, Australia; Robertson, J., Australian Federal Police, Weston, ACT, 2611, Australia",NA,Chemical analysis; Drug products; High performance liquid chromatography; Solvents; Capillary zone electrophoresis; Heroin; Law enforcement; Electrophoresis,"Wells, R.J.; Australian Government Analytical Laboratories, 1 Suakin Street, Pymble, NSW, 2073, Australia",Article,Final,NA,Scopus,2-s2.0-0028201975,,IFSMS 1995,Drugs,Drugs
"Aizenman N., Ravreby M.",,Detecting Heroin in Heroin Citrate Residues,1994,Microgram,27,,,182,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Wijesekera A.R.L., Abeysinghe D.M.U.J., Pathirana K.C.",6506540771;6602870136;6602662938;,Studies on the degradation of heroin,1994,Forensic Science International,67,3,NA,147,154,NA,8,10.1016/0379-0738(94)90085-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027998323&doi=10.1016%2f0379-0738%2894%2990085-X&partnerID=40&md5=12d8925908d973207789bae412825294,"National Narcotics Laboratory, National Dangerous Drugs Control Board, 383, Kotte Road, Rajagiriya, Sri Lanka, Sri Lanka","Wijesekera, A.R.L., National Narcotics Laboratory, National Dangerous Drugs Control Board, 383, Kotte Road, Rajagiriya, Sri Lanka, Sri Lanka; Abeysinghe, D.M.U.J., National Narcotics Laboratory, National Dangerous Drugs Control Board, 383, Kotte Road, Rajagiriya, Sri Lanka, Sri Lanka; Pathirana, K.C., National Narcotics Laboratory, National Dangerous Drugs Control Board, 383, Kotte Road, Rajagiriya, Sri Lanka, Sri Lanka",'Street' samples; Degradation; Di-acetyl morphine; Heroin; HPLC,diamorphine; morphine; street drug; article; court; drug analysis; drug degradation; environmental temperature; freezing; high performance liquid chromatography; priority journal,"Wijesekera, A.R.L.",Article,Final,NA,Scopus,2-s2.0-0027998323,,IFSMS 1995,Drugs,Drugs
"Shui Tse Chow, Tong Kooi Lee, Chwee Guan Saw, Teck Wong Soon, Tju Lik Ng",7409801267;7409822368;7409735416;15731782000;7409933060;,The homogenization of illicit heroin samples: An empirical and statistical approach,1993,Journal of Forensic Sciences,38,4,NA,885,893,NA,1,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027248155&partnerID=40&md5=ec3e49e75e7dc8d50f56210d11181e19,"Inst. of Science/Forensic Medicine, Outram Road, Singapore 0316, Singapore","Shui Tse Chow, Inst. of Science/Forensic Medicine, Outram Road, Singapore 0316, Singapore; Tong Kooi Lee, Inst. of Science/Forensic Medicine, Outram Road, Singapore 0316, Singapore; Chwee Guan Saw, Inst. of Science/Forensic Medicine, Outram Road, Singapore 0316, Singapore; Teck Wong Soon, Inst. of Science/Forensic Medicine, Outram Road, Singapore 0316, Singapore; Tju Lik Ng, Inst. of Science/Forensic Medicine, Outram Road, Singapore 0316, Singapore",criminalistics; heroin; homogenization; powder; statistics,diamorphine; illicit drug; article; drug determination; drug screening; homogenate; powder; priority journal,"Chow, S.T.; Inst. of Science/Forensic Medicine, Outram Road, Singapore 0316, Singapore",Article,Final,NA,Scopus,2-s2.0-0027248155,,IFSMS 1995,Drugs,Drugs
"Kalia A., Sharm R.M., Singh G., Kaur S., Verma R.S.",,Analysis of Heroin and its Adulterants by Thin Layer Chromatography,1992,Indian J. Forensic Sci.,6,,,95,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Krawczeniuk A.,NA,The occurrence of gamma-hydroxybutyric acid (GHB) in a steroid seizure,1993,Microgram,26,7,NA,160,166,NA,8,NA,NA,NA,"Krawczeniuk, A.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-0000052735,,IFSMS 1995,Drugs,Drugs
"Carpenter J., Hugel J., Weaver K.",7402041296;6701825661;,The identification of n-(2-hydroxyethyl)amphetamine,1993,Journal of the Canadian Society of Forensic Science,26,4,,143,146,,3,10.1080/00085030.1993.10757468,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027845501&doi=10.1080%2f00085030.1993.10757468&partnerID=40&md5=50585328262da1a176e68abc8bf1face,"Health Protection Branch, Health Canada, 2301 Midland Avenue, Scarborough, ON, M1P 4R7, Canada","Carpenter, J., Health Protection Branch, Health Canada, 2301 Midland Avenue, Scarborough, ON, M1P 4R7, Canada; Hugel, J., Health Protection Branch, Health Canada, 2301 Midland Avenue, Scarborough, ON, M1P 4R7, Canada; Weaver K., Health Protection Branch, Health Canada, 2301 Midland Avenue, Scarborough, ON, M1P 4R7, Canada",,amphetamine derivative; article; drug synthesis; infrared spectroscopy; mass spectrometry,"Carpenter, J.; Health Protection Branch, 2301 Midland Avenue, Scarborough, ON, M1P 4R7, Canada",Article,Final,,Scopus,2-s2.0-0027845501,,IFSMS 1995,Drugs,Drugs
"Smith R.M., Koch M.G.",NA,"Thermal decomposition of N-hydroxy-3,4-methylenedioxyamphetamine during GC and GC/MS analysis",1995,Microgram,28,NA,NA,199,204,NA,1,NA,NA,NA,"Smith, R.M.; Koch, M.G.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-77649184014,,IFSMS 1995,Drugs,Drugs
"Flanagan R.J., Ives R.J.",7101647898;14119891100;,Volatile substance abuse.,1994,Bulletin on Narcotics,46,2,NA,49,78,NA,103,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028718417&partnerID=40&md5=4986072b47dcb70acfa109eb5393d4f6,"Poisons Unit, Guy's Hospital Trust, London.","Flanagan, R.J., Poisons Unit, Guy's Hospital Trust, London.; Ives, R.J., Poisons Unit, Guy's Hospital Trust, London.",NA,"essential oil; solvent; addiction; human; primary prevention; review; sudden death; Death, Sudden; Human; Oils, Volatile; Primary Prevention; Solvents; Substance-Related Disorders","Flanagan, R.J.",Review,Final,NA,Scopus,2-s2.0-0028718417,,IFSMS 1995,Drugs,Drugs
"Kurz M.E., Witherspoon J.R., Savage S., Johns S.",36876094600;7004157979;57197279745;55225026900;,Analysis of alkyl nitrites by gas chromatography-infrared spectroscopy,1992,Journal of Forensic Sciences,37,6,NA,1662,1672,NA,5,10.1520/jfs13357j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026458305&doi=10.1520%2fjfs13357j&partnerID=40&md5=99564cbd902f04beedb90ce1640f5be1,"Department of Chemistry, FHS 305, Illinois State University, Normal, IL 61761, United States","Kurz, M.E., Department of Chemistry, FHS 305, Illinois State University, Normal, IL 61761, United States; Witherspoon, J.R., Department of Chemistry, FHS 305, Illinois State University, Normal, IL 61761, United States; Savage, S., Department of Chemistry, FHS 305, Illinois State University, Normal, IL 61761, United States; Johns, S., Department of Chemistry, FHS 305, Illinois State University, Normal, IL 61761, United States",gas chromatography; infrared spectroscopy; toxicology,nitrite; nitrous oxide; street drug; conference paper; drug determination; Fourier transformation; gas chromatography; infrared radiation; infrared spectroscopy; priority journal,"Kurz, M.E.; Department of Chemistry, , Normal, IL 61761, United States",Conference Paper,Final,NA,Scopus,2-s2.0-0026458305,,IFSMS 1995,Drugs,Drugs
Koverman G.,,Identification of scopolamine and hyoscyamine in jimson weed (Datura Stramonium),1993,Microgram,26,,,122,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Lee M.M.,56143153800;,The identification of cathinone in khat (Catha edulis): A time study,1995,Journal of Forensic Sciences,40,1,NA,116,121,NA,21,10.1520/jfs13773j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029047037&doi=10.1520%2fjfs13773j&partnerID=40&md5=c75ac4a570970718089ee2c76e21a440,"Western Laboratory, Drug Enforcement Administration, 390 Main Street, San Francisco, CA 94105, United States","Lee, M.M., Western Laboratory, Drug Enforcement Administration, 390 Main Street, San Francisco, CA 94105, United States",Catha edulis; cathine; cathinone; controlled drug; forensic science; khat; vapor phase infrared detection,cathinone; article; Catha edulis; drug determination; drug isolation; infrared spectroscopy; nonhuman; plant; priority journal; thin layer chromatography,"Lee, M.M.; Western Laboratory, 390 Main Street, San Francisco, CA 94105, United States",Article,Final,NA,Scopus,2-s2.0-0029047037,,IFSMS 1995,Drugs,Drugs
